Order_ID,Order_Date,Product_ID,Product_Name,Category,Price,Quantity,Channel,City,Customer_ID,Stock_Available,Sales,Stock_Status
17205,2022-05-30,1077,Sofa,Furniture,427.58,1,Store,Mumbai,5001,64,427.58,Optimal
17206,2022-01-04,1031,Phone,,2089.16,3,Store,Hyderabad,6756,64,6267.48,Optimal
17207,2023-04-13,1013,Laptop,Electronics,1587.02,3,Store,Bangalore,6492,352,4761.05999999999,Overstock
17208,2022-03-11,1019,Shoes,Fashion,1377.38,4,Store,Bangalore,5145,23,5509.52,Understock
17209,2022-07-20,1021,Laptop,Electronics,1135.84,4,App,Bangalore,6360,100,4543.36,Optimal
17210,2022-11-04,1029,Shoes,Fashion,1652.93,2,App,Bangalore,6484,449,3305.86,Overstock
17211,2024-07-10,1053,Shirt,,4830.33,4,Online,Delhi,5211,240,19321.32,Optimal
17212,2022-10-19,1032,Shoes,Fashion,4302.59,3,Online,Mumbai,6494,349,12907.77,Overstock
17213,2024-07-12,1004,Headphones,Electronics,3046.65,4,Store,Mumbai,6421,184,12186.6,Optimal
17214,2024-06-01,1017,Shirt,,4022.33,3,Online,Bangalore,6038,401,12066.99,Overstock
17215,2023-08-09,1062,Bag,,172.2,3,Online,Bangalore,6776,235,516.599999999999,Optimal
17216,2023-05-24,1045,Bag,,646.13,2,Store,Hyderabad,5898,155,1292.26,Optimal
17217,2022-01-05,1006,Watch,Electronics,1533.06,2,Online,Mumbai,5916,462,3066.12,Overstock
17218,2022-10-20,1028,Watch,Electronics,3255.11,1,App,Delhi,6897,34,3255.11,Understock
17219,2022-12-26,1056,Headphones,Electronics,4428.73,3,App,Bangalore,5571,461,13286.1899999999,Overstock
17220,2022-08-02,1046,Sofa,Furniture,1232.59,4,App,Hyderabad,6964,116,4930.36,Optimal
17221,2024-11-04,1008,Headphones,Electronics,782.09,3,Store,Hyderabad,6272,321,2346.27,Overstock
17222,2023-07-17,1058,Laptop,Electronics,4254.8,3,App,Bangalore,6016,1,12764.4,Understock
17223,2024-02-04,1070,Sofa,Furniture,2104.76,1,App,Mumbai,6689,489,2104.76,Overstock
17224,2022-02-14,1070,Laptop,Electronics,3527.59,2,Online,Delhi,5758,471,7055.18,Overstock
17225,2023-12-04,1042,Shoes,Fashion,2785.34,1,Online,Delhi,5758,111,2785.34,Optimal
17226,2023-09-26,1058,Bag,,961.97,1,App,Hyderabad,5457,138,961.97,Optimal
17227,2023-10-23,1005,Bag,,3532.82,3,Store,Hyderabad,6999,443,10598.46,Overstock
17228,2023-12-22,1052,Laptop,Electronics,2161.81,1,Online,Hyderabad,5235,444,2161.81,Overstock
17229,2023-08-17,1063,Bag,,1509.97,3,Store,Hyderabad,5301,338,4529.91,Overstock
17230,2022-09-03,1090,Shoes,Fashion,4523.22,2,Online,Hyderabad,5450,253,9046.44,Optimal
17231,2024-05-06,1003,Laptop,Electronics,129.33,1,Online,Delhi,6679,448,129.33,Overstock
17232,2023-07-06,1000,Headphones,Electronics,2083.86,3,Store,Delhi,5982,27,6251.58,Understock
17233,2022-02-12,1069,Headphones,Electronics,1572.51,4,Online,Bangalore,5538,26,6290.04,Understock
17234,2024-04-20,1030,Headphones,Electronics,366.95,1,App,Hyderabad,5784,139,366.95,Optimal
17235,2022-06-28,1064,Headphones,Electronics,494.07,3,App,Mumbai,5656,480,1482.21,Overstock
17236,2023-06-19,1068,Shirt,,944.21,4,App,Mumbai,6760,166,3776.84,Optimal
17237,2023-08-30,1018,Shoes,Fashion,2574.5,1,App,Delhi,6224,444,2574.5,Overstock
17238,2023-11-03,1068,Headphones,Electronics,1484.95,3,App,Hyderabad,6859,208,4454.85,Optimal
17239,2024-07-15,1068,Sofa,Furniture,4205.51,3,Store,Hyderabad,5261,50,12616.53,Optimal
17240,2022-01-17,1048,Sofa,Furniture,1275.88,3,App,Hyderabad,6875,376,3827.64,Overstock
17241,2024-04-05,1030,Sofa,Furniture,3629.08,3,Online,Bangalore,6735,182,10887.24,Optimal
17242,2023-07-01,1059,Sofa,Furniture,1130.85,2,App,Hyderabad,5065,45,2261.7,Understock
17243,2024-11-19,1070,Shirt,,308.51,4,Store,Delhi,6652,13,1234.04,Understock
17244,2023-03-13,1078,Shirt,,1396.65,4,Online,Bangalore,5824,377,5586.6,Overstock
17245,2022-06-28,1054,Phone,,4204.09,2,Online,Delhi,6652,242,8408.18,Optimal
17246,2023-09-08,1076,Phone,,503.03,2,Store,Delhi,5138,349,1006.06,Overstock
17247,2023-11-08,1075,Headphones,Electronics,1788.03,4,Online,Delhi,6313,89,7152.12,Optimal
17248,2023-09-26,1082,Phone,,139.28,4,Store,Delhi,6901,335,557.12,Overstock
17249,2024-03-12,1076,Watch,Electronics,3188.2,4,Store,Delhi,5259,415,12752.8,Overstock
17250,2022-11-08,1090,Headphones,Electronics,4719.52,2,Online,Hyderabad,6838,262,9439.04,Optimal
17251,2022-01-25,1037,Phone,,1983.39,3,Store,Bangalore,5529,471,5950.17,Overstock
17252,2023-01-06,1032,Laptop,Electronics,2926.9,2,Store,Delhi,5081,170,5853.8,Optimal
17253,2023-06-09,1005,Watch,Electronics,2316.19,4,App,Bangalore,5314,320,9264.76,Overstock
17254,2022-08-18,1012,Shoes,Fashion,4869.32,2,Online,Hyderabad,6070,404,9738.64,Overstock
17255,2023-01-13,1076,Sofa,Furniture,3706.39,4,App,Hyderabad,6827,217,14825.56,Optimal
17256,2024-06-06,1076,Laptop,Electronics,316.69,1,Store,Hyderabad,5317,157,316.69,Optimal
17257,2023-04-07,1019,Watch,Electronics,632.75,3,Online,Hyderabad,5438,248,1898.25,Optimal
17258,2022-12-31,1099,Headphones,Electronics,2405.36,4,Online,Delhi,5338,25,9621.44,Understock
17259,2022-04-14,1036,Shirt,,3195.56,1,Online,Bangalore,6774,426,3195.56,Overstock
17260,2023-03-04,1044,Sofa,Furniture,1522.94,4,Online,Hyderabad,6476,354,6091.76,Overstock
17261,2023-04-14,1072,Shoes,Fashion,3405.76,2,Online,Mumbai,6951,316,6811.52,Overstock
17262,2024-10-11,1080,Shoes,Fashion,2924.97,2,App,Mumbai,5569,307,5849.94,Overstock
17263,2024-05-19,1098,Headphones,Electronics,2231.95,2,App,Delhi,5295,440,4463.9,Overstock
17264,2024-02-09,1058,Headphones,Electronics,2953.26,4,App,Hyderabad,5052,413,11813.04,Overstock
17265,2023-11-11,1051,Shirt,,4590.67,4,Store,Bangalore,6028,37,18362.68,Understock
17266,2024-03-15,1017,Sofa,Furniture,1291.7,2,Online,Mumbai,5362,102,2583.4,Optimal
17267,2024-06-04,1024,Phone,,3976.94,3,Online,Delhi,6253,278,11930.82,Optimal
17268,2023-07-15,1078,Sofa,Furniture,158.59,3,App,Bangalore,6452,419,475.77,Overstock
17269,2022-11-27,1086,Sofa,Furniture,515.51,2,Store,Delhi,5750,458,1031.02,Overstock
17270,2023-08-10,1000,Shoes,Fashion,4753.46,4,App,Delhi,6999,305,19013.84,Overstock
17271,2022-07-20,1040,Bag,,3518.87,3,Online,Hyderabad,5696,461,10556.61,Overstock
17272,2023-03-30,1017,Shirt,,3203.25,2,Store,Delhi,6739,11,6406.5,Understock
17273,2024-04-05,1000,Sofa,Furniture,1736.87,2,App,Delhi,5193,285,3473.74,Optimal
17274,2022-04-21,1038,Laptop,Electronics,1003.25,1,App,Hyderabad,5784,462,1003.25,Overstock
17275,2024-05-13,1073,Laptop,Electronics,1961.59,2,Store,Hyderabad,6628,181,3923.18,Optimal
17276,2024-06-26,1030,Headphones,Electronics,3032.11,4,Store,Mumbai,6003,165,12128.44,Optimal
17277,2022-02-02,1070,Shirt,,3208.47,1,Store,Delhi,5277,492,3208.47,Overstock
17278,2023-07-09,1037,Phone,,930.8,1,Online,Hyderabad,5520,249,930.8,Optimal
17279,2022-04-17,1007,Watch,Electronics,2282.96,3,App,Bangalore,5911,216,6848.88,Optimal
17280,2022-08-14,1033,Sofa,Furniture,2877.12,1,Store,Bangalore,6498,66,2877.12,Optimal
17281,2023-05-02,1072,Watch,Electronics,4803.81,4,Online,Bangalore,5868,258,19215.24,Optimal
17282,2022-06-28,1088,Sofa,Furniture,2792.17,3,Store,Delhi,5520,214,8376.51,Optimal
17283,2023-09-29,1026,Shoes,Fashion,2944.94,3,Online,Hyderabad,6553,45,8834.82,Understock
17284,2024-02-27,1040,Sofa,Furniture,3849.42,2,Online,Bangalore,6860,177,7698.84,Optimal
17285,2022-06-16,1006,Watch,Electronics,2152.67,4,Store,Mumbai,6739,201,8610.68,Optimal
17286,2023-10-25,1031,Phone,,1980.95,4,Store,Mumbai,5779,281,7923.8,Optimal
17287,2022-10-27,1072,Sofa,Furniture,2995.46,1,Online,Bangalore,6576,62,2995.46,Optimal
17288,2022-02-04,1080,Sofa,Furniture,3938.21,4,Online,Mumbai,5604,480,15752.84,Overstock
17289,2023-02-11,1098,Headphones,Electronics,3224.15,3,Store,Bangalore,5077,28,9672.45,Understock
17290,2022-11-10,1015,Shoes,Fashion,1012.04,3,Online,Mumbai,6483,438,3036.12,Overstock
17291,2024-03-26,1001,Bag,,2048.73,4,App,Delhi,6855,246,8194.92,Optimal
17292,2024-01-13,1042,Bag,,2611.72,1,Online,Mumbai,5973,192,2611.72,Optimal
17293,2023-12-28,1030,Laptop,Electronics,2666.35,2,App,Hyderabad,6395,467,5332.7,Overstock
17294,2024-04-05,1079,Laptop,Electronics,1764.02,4,Online,Bangalore,6218,71,7056.08,Optimal
17295,2023-07-23,1046,Headphones,Electronics,2659.83,1,App,Delhi,6862,103,2659.83,Optimal
17296,2023-07-30,1032,Phone,,3397.58,1,App,Bangalore,5634,91,3397.58,Optimal
17297,2022-03-03,1084,Shirt,,2393.07,1,Online,Mumbai,5445,94,2393.07,Optimal
17298,2023-01-04,1016,Shirt,,2311.6,2,App,Mumbai,5052,127,4623.2,Optimal
17299,2022-04-04,1098,Shoes,Fashion,4027.76,2,Online,Delhi,5323,189,8055.52,Optimal
17300,2024-09-10,1053,Watch,Electronics,3808.51,2,Store,Hyderabad,6857,78,7617.02,Optimal
17301,2024-11-15,1053,Watch,Electronics,2169.78,1,Online,Bangalore,5427,127,2169.78,Optimal
17302,2022-02-19,1050,Sofa,Furniture,4980.47,2,Online,Hyderabad,6505,331,9960.94,Overstock
17303,2024-06-01,1051,Bag,,425.71,1,Store,Mumbai,6195,374,425.71,Overstock
17304,2024-02-03,1006,Bag,,1697.38,4,App,Mumbai,6832,290,6789.52,Optimal
17305,2022-02-05,1053,Shoes,Fashion,280.47,1,Online,Hyderabad,5534,51,280.47,Optimal
17306,2022-04-10,1092,Watch,Electronics,4213.4,4,Online,Mumbai,5864,324,16853.6,Overstock
17307,2022-11-25,1010,Laptop,Electronics,3802.59,4,App,Delhi,5932,256,15210.36,Optimal
17308,2023-12-07,1061,Headphones,Electronics,3450.02,2,Store,Mumbai,6173,157,6900.04,Optimal
17309,2022-08-09,1029,Phone,,1150.91,2,App,Delhi,6579,226,2301.82,Optimal
17310,2023-07-21,1081,Bag,,3567.82,1,Store,Bangalore,6268,437,3567.82,Overstock
17311,2024-09-22,1056,Bag,,1841.03,4,App,Mumbai,5666,236,7364.12,Optimal
17312,2024-10-18,1045,Shirt,,4355.99,4,App,Bangalore,6596,66,17423.96,Optimal
17313,2022-04-20,1079,Headphones,Electronics,1077.56,3,Store,Mumbai,5411,274,3232.68,Optimal
17314,2022-05-29,1069,Sofa,Furniture,1167.42,4,Store,Bangalore,6326,68,4669.68,Optimal
17315,2023-02-10,1065,Headphones,Electronics,4806.87,2,App,Delhi,6735,140,9613.74,Optimal
17316,2023-11-30,1054,Shirt,,2633.4,2,App,Delhi,5678,68,5266.8,Optimal
17317,2024-10-13,1057,Laptop,Electronics,2287.29,4,Store,Delhi,6475,295,9149.16,Optimal
17318,2022-04-18,1009,Sofa,Furniture,1823.57,4,Online,Mumbai,5468,452,7294.28,Overstock
17319,2023-01-24,1003,Laptop,Electronics,4172.94,1,App,Bangalore,5914,237,4172.94,Optimal
17320,2023-03-01,1073,Shirt,,1828.27,3,App,Delhi,6830,229,5484.80999999999,Optimal
17321,2023-03-23,1072,Shirt,,1845.17,3,Online,Bangalore,6144,305,5535.51,Overstock
17322,2024-07-06,1061,Laptop,Electronics,704.34,1,Store,Bangalore,5257,131,704.34,Optimal
17323,2024-12-27,1042,Sofa,Furniture,2651.56,1,App,Delhi,5888,121,2651.56,Optimal
17324,2024-12-25,1041,Laptop,Electronics,4626.37,3,Store,Delhi,5670,238,13879.11,Optimal
17325,2023-10-18,1023,Sofa,Furniture,4791.94,3,Online,Bangalore,5979,13,14375.82,Understock
17326,2022-11-17,1004,Shoes,Fashion,4978.03,1,Store,Delhi,6847,15,4978.03,Understock
17327,2023-12-20,1098,Shoes,Fashion,2418.05,4,Store,Hyderabad,6449,64,9672.2,Optimal
17328,2023-12-29,1067,Sofa,Furniture,3897.25,4,Online,Bangalore,5926,265,15589.0,Optimal
17329,2023-08-03,1098,Laptop,Electronics,2807.42,2,App,Mumbai,6986,368,5614.84,Overstock
17330,2023-03-23,1076,Headphones,Electronics,2784.99,3,Store,Hyderabad,6878,358,8354.97,Overstock
17331,2022-07-29,1095,Headphones,Electronics,4050.58,3,App,Mumbai,6607,145,12151.74,Optimal
17332,2024-04-28,1044,Sofa,Furniture,4193.25,3,Online,Delhi,6203,463,12579.75,Overstock
17333,2023-01-05,1058,Bag,,196.99,3,Online,Delhi,6768,360,590.97,Overstock
17334,2023-07-31,1064,Shirt,,4719.67,1,App,Delhi,5777,109,4719.67,Optimal
17335,2023-11-20,1062,Bag,,4132.62,4,Online,Mumbai,6737,478,16530.48,Overstock
17336,2024-02-29,1074,Headphones,Electronics,3633.43,4,App,Hyderabad,6930,187,14533.72,Optimal
17337,2024-09-18,1089,Laptop,Electronics,4274.96,2,Store,Bangalore,5200,203,8549.92,Optimal
17338,2022-06-12,1066,Watch,Electronics,2732.59,3,Online,Hyderabad,5655,271,8197.77,Optimal
17339,2024-09-03,1048,Sofa,Furniture,3888.99,2,App,Mumbai,5041,471,7777.98,Overstock
17340,2022-12-16,1076,Shirt,,3033.38,4,Online,Delhi,6073,191,12133.52,Optimal
17341,2023-11-01,1031,Phone,,2760.36,1,Online,Hyderabad,6247,443,2760.36,Overstock
17342,2023-03-02,1049,Shirt,,1136.88,4,App,Bangalore,5338,340,4547.52,Overstock
17343,2022-11-23,1086,Watch,Electronics,4252.33,4,App,Bangalore,6083,58,17009.32,Optimal
17344,2022-09-12,1057,Sofa,Furniture,4430.97,1,App,Hyderabad,5411,240,4430.97,Optimal
17345,2022-12-24,1051,Laptop,Electronics,4858.84,1,App,Delhi,5573,374,4858.84,Overstock
17346,2023-03-20,1022,Laptop,Electronics,690.15,4,Online,Mumbai,6074,399,2760.6,Overstock
17347,2022-04-23,1029,Shoes,Fashion,1528.71,4,App,Bangalore,5284,344,6114.84,Overstock
17348,2024-11-19,1069,Watch,Electronics,3458.49,2,App,Bangalore,5523,445,6916.98,Overstock
17349,2023-06-08,1070,Sofa,Furniture,4290.62,3,App,Mumbai,5273,148,12871.86,Optimal
17350,2023-11-20,1029,Shirt,,3781.39,1,Store,Hyderabad,5095,259,3781.39,Optimal
17351,2024-09-17,1036,Shirt,,2332.4,3,Online,Delhi,6750,165,6997.2,Optimal
17352,2022-02-15,1047,Watch,Electronics,3657.29,2,Store,Delhi,5246,407,7314.58,Overstock
17353,2024-01-27,1031,Sofa,Furniture,453.41,1,App,Bangalore,5085,69,453.41,Optimal
17354,2024-11-24,1069,Shirt,,3346.44,1,Online,Delhi,6668,104,3346.44,Optimal
17355,2023-07-18,1034,Headphones,Electronics,139.26,3,App,Mumbai,6015,262,417.78,Optimal
17356,2022-06-10,1095,Phone,,332.99,1,Store,Hyderabad,5199,323,332.99,Overstock
17357,2024-04-19,1075,Watch,Electronics,3810.75,4,Online,Delhi,6315,419,15243.0,Overstock
17358,2023-06-22,1067,Shoes,Fashion,2440.37,2,App,Mumbai,5562,369,4880.74,Overstock
17359,2022-08-13,1031,Laptop,Electronics,391.8,2,Online,Delhi,5208,491,783.6,Overstock
17360,2022-04-05,1058,Bag,,2461.12,1,Store,Mumbai,6222,30,2461.12,Understock
17361,2024-08-06,1034,Shirt,,407.5,1,Online,Mumbai,6532,472,407.5,Overstock
17362,2023-07-07,1015,Phone,,1795.56,3,Store,Delhi,5427,141,5386.68,Optimal
17363,2023-10-07,1078,Sofa,Furniture,871.13,2,Store,Delhi,5235,163,1742.26,Optimal
17364,2022-03-07,1051,Shirt,,1174.93,4,Store,Hyderabad,6445,447,4699.72,Overstock
17365,2023-10-27,1065,Watch,Electronics,1058.47,4,Online,Hyderabad,6565,243,4233.88,Optimal
17366,2023-11-15,1005,Sofa,Furniture,1921.66,3,Online,Mumbai,5238,234,5764.98,Optimal
17367,2024-06-28,1013,Bag,,628.75,2,Online,Delhi,5668,43,1257.5,Understock
17368,2024-04-16,1028,Phone,,2685.91,2,Online,Delhi,6794,245,5371.82,Optimal
17369,2023-07-25,1025,Phone,,2094.79,4,App,Delhi,5034,324,8379.16,Overstock
17370,2023-11-27,1017,Headphones,Electronics,4215.34,2,App,Hyderabad,6505,203,8430.68,Optimal
17371,2022-06-29,1003,Laptop,Electronics,4147.03,2,App,Mumbai,5346,382,8294.06,Overstock
17372,2024-04-13,1056,Sofa,Furniture,4138.96,2,Online,Delhi,5974,195,8277.92,Optimal
17373,2024-12-27,1052,Shoes,Fashion,2401.23,4,Store,Delhi,6527,285,9604.92,Optimal
17374,2022-07-21,1024,Bag,,1524.86,1,Store,Hyderabad,6095,370,1524.86,Overstock
17375,2024-11-04,1046,Laptop,Electronics,2135.47,2,App,Mumbai,5159,220,4270.94,Optimal
17376,2024-12-01,1051,Sofa,Furniture,3468.12,1,App,Delhi,6589,156,3468.12,Optimal
17377,2023-06-27,1092,Headphones,Electronics,2695.95,1,Online,Bangalore,5327,121,2695.95,Optimal
17378,2024-09-08,1033,Sofa,Furniture,3159.09,3,Online,Delhi,6319,469,9477.27,Overstock
17379,2024-02-13,1015,Headphones,Electronics,3499.22,1,App,Mumbai,5895,483,3499.22,Overstock
17380,2023-11-25,1093,Phone,,4599.98,3,Online,Hyderabad,6096,153,13799.9399999999,Optimal
17381,2023-09-04,1086,Watch,Electronics,4725.48,2,App,Delhi,5792,469,9450.96,Overstock
17382,2022-09-01,1035,Phone,,4218.3,4,App,Bangalore,5334,320,16873.2,Overstock
17383,2022-03-01,1027,Sofa,Furniture,418.8,1,Online,Bangalore,5443,96,418.8,Optimal
17384,2022-04-14,1064,Watch,Electronics,4898.74,1,Online,Delhi,6227,38,4898.74,Understock
17385,2023-10-13,1071,Watch,Electronics,3547.79,4,App,Mumbai,6218,482,14191.16,Overstock
17386,2024-10-07,1052,Phone,,3497.62,3,App,Delhi,6818,409,10492.86,Overstock
17387,2022-03-18,1041,Headphones,Electronics,213.22,3,Store,Bangalore,5987,352,639.66,Overstock
17388,2024-11-07,1078,Headphones,Electronics,2449.06,3,App,Bangalore,5981,90,7347.18,Optimal
17389,2023-11-29,1097,Headphones,Electronics,3169.85,1,Online,Delhi,5662,264,3169.85,Optimal
17390,2024-08-03,1018,Sofa,Furniture,1464.7,2,Online,Mumbai,5502,455,2929.4,Overstock
17391,2022-09-24,1043,Sofa,Furniture,507.88,3,Online,Bangalore,6419,425,1523.63999999999,Overstock
17392,2024-02-20,1029,Watch,Electronics,2708.98,3,Store,Mumbai,5193,49,8126.94,Understock
17393,2023-09-01,1073,Laptop,Electronics,2286.84,4,Store,Bangalore,6435,173,9147.36,Optimal
17394,2024-08-03,1043,Laptop,Electronics,315.99,2,Online,Hyderabad,6039,450,631.98,Overstock
17395,2024-10-21,1026,Shoes,Fashion,2645.15,2,App,Mumbai,5196,409,5290.3,Overstock
17396,2024-11-16,1083,Laptop,Electronics,627.81,2,App,Hyderabad,6775,199,1255.62,Optimal
17397,2023-07-02,1088,Shirt,,2180.3,2,App,Delhi,6499,270,4360.6,Optimal
17398,2022-06-09,1072,Bag,,1425.02,2,App,Hyderabad,5291,59,2850.04,Optimal
17399,2024-07-25,1033,Shirt,,4855.31,3,Online,Mumbai,6602,199,14565.93,Optimal
17400,2023-02-03,1084,Phone,,270.19,4,Store,Delhi,5459,1,1080.76,Understock
17401,2023-06-27,1023,Watch,Electronics,2844.11,3,App,Bangalore,6418,93,8532.33,Optimal
17402,2022-05-07,1055,Shirt,,844.41,2,Online,Mumbai,5767,427,1688.82,Overstock
17403,2024-10-05,1006,Laptop,Electronics,1664.54,4,Online,Delhi,5860,164,6658.16,Optimal
17404,2024-08-05,1067,Watch,Electronics,1001.11,1,App,Bangalore,6932,346,1001.11,Overstock
17405,2022-07-29,1050,Bag,,4976.22,1,App,Mumbai,5648,218,4976.22,Optimal
17406,2022-05-30,1007,Shoes,Fashion,258.57,2,App,Mumbai,6982,389,517.14,Overstock
17407,2022-01-31,1055,Sofa,Furniture,2752.65,3,Store,Delhi,5926,72,8257.95,Optimal
17408,2023-09-04,1076,Shoes,Fashion,3079.41,4,App,Hyderabad,6686,117,12317.64,Optimal
17409,2022-10-29,1057,Bag,,3883.62,4,App,Delhi,5752,220,15534.48,Optimal
17410,2024-08-20,1084,Laptop,Electronics,3167.32,3,Online,Mumbai,5321,304,9501.96,Overstock
17411,2024-05-14,1098,Bag,,1233.6,2,Store,Delhi,5213,312,2467.2,Overstock
17412,2024-02-04,1068,Laptop,Electronics,3030.39,1,Online,Delhi,5530,255,3030.39,Optimal
17413,2023-11-14,1007,Bag,,4877.34,1,Online,Delhi,5616,146,4877.34,Optimal
17414,2022-09-14,1065,Laptop,Electronics,4257.41,2,Online,Delhi,5220,471,8514.82,Overstock
17415,2024-07-28,1023,Phone,,2322.14,4,App,Hyderabad,5167,403,9288.56,Overstock
17416,2024-12-16,1041,Shirt,,2439.3,3,App,Delhi,5175,415,7317.9,Overstock
17417,2022-01-09,1053,Bag,,751.25,2,App,Hyderabad,6284,190,1502.5,Optimal
17418,2024-10-25,1015,Laptop,Electronics,2892.63,4,App,Delhi,5709,181,11570.52,Optimal
17419,2024-04-26,1003,Bag,,1473.19,3,App,Hyderabad,5442,109,4419.57,Optimal
17420,2024-02-16,1058,Sofa,Furniture,629.76,4,Online,Delhi,6942,383,2519.04,Overstock
17421,2023-11-16,1093,Shirt,,2423.63,4,Store,Hyderabad,5488,248,9694.52,Optimal
17422,2024-01-02,1045,Shirt,,320.85,1,Store,Mumbai,6774,185,320.85,Optimal
17423,2022-01-24,1093,Phone,,688.65,2,Store,Delhi,5452,380,1377.3,Overstock
17424,2023-05-08,1098,Shoes,Fashion,1173.32,4,App,Hyderabad,5109,162,4693.28,Optimal
17425,2024-08-27,1012,Watch,Electronics,4954.11,1,Online,Bangalore,6579,306,4954.11,Overstock
17426,2022-04-13,1036,Shirt,,4061.56,2,Store,Bangalore,6990,387,8123.12,Overstock
17427,2024-12-19,1053,Shirt,,2754.62,2,Store,Hyderabad,5026,12,5509.24,Understock
17428,2024-02-06,1048,Laptop,Electronics,1239.57,3,Store,Bangalore,6166,452,3718.71,Overstock
17429,2024-10-19,1074,Sofa,Furniture,2642.71,2,App,Bangalore,5417,164,5285.42,Optimal
17430,2023-01-07,1057,Laptop,Electronics,3280.09,1,App,Bangalore,6588,178,3280.09,Optimal
17431,2023-11-10,1018,Sofa,Furniture,122.36,1,Store,Hyderabad,5858,446,122.36,Overstock
17432,2023-08-19,1017,Shirt,,4940.68,2,App,Bangalore,6925,57,9881.36,Optimal
17433,2022-07-21,1059,Sofa,Furniture,3171.23,1,App,Mumbai,6562,10,3171.23,Understock
17434,2022-03-30,1016,Laptop,Electronics,4942.41,4,Store,Mumbai,5403,271,19769.64,Optimal
17435,2023-03-13,1010,Laptop,Electronics,2398.42,4,App,Delhi,6620,26,9593.68,Understock
17436,2022-04-30,1014,Shoes,Fashion,3155.19,3,Online,Bangalore,6013,111,9465.57,Optimal
17437,2022-06-05,1071,Bag,,2361.16,4,Online,Mumbai,6686,18,9444.64,Understock
17438,2023-02-03,1092,Phone,,146.47,2,Store,Mumbai,5001,409,292.94,Overstock
17439,2022-07-07,1016,Shoes,Fashion,4264.47,4,App,Mumbai,5642,231,17057.88,Optimal
17440,2024-12-11,1089,Shirt,,2300.11,3,Store,Hyderabad,6992,191,6900.33,Optimal
17441,2023-10-14,1004,Sofa,Furniture,2407.59,1,App,Hyderabad,5756,34,2407.59,Understock
17442,2023-08-10,1060,Laptop,Electronics,1863.82,2,Online,Delhi,5505,66,3727.64,Optimal
17443,2022-08-18,1003,Laptop,Electronics,2220.02,3,App,Bangalore,5151,220,6660.05999999999,Optimal
17444,2022-02-24,1055,Bag,,3655.2,4,Online,Mumbai,6993,84,14620.8,Optimal
17445,2022-09-28,1087,Laptop,Electronics,3533.06,2,App,Mumbai,5548,351,7066.12,Overstock
17446,2024-12-28,1074,Bag,,4061.06,2,Online,Hyderabad,6048,213,8122.12,Optimal
17447,2024-08-27,1093,Watch,Electronics,4875.87,1,Store,Delhi,5131,195,4875.87,Optimal
17448,2022-11-26,1047,Laptop,Electronics,2016.71,4,App,Hyderabad,5131,79,8066.84,Optimal
17449,2022-04-26,1047,Watch,Electronics,1760.9,4,Store,Delhi,5052,448,7043.6,Overstock
17450,2022-11-19,1034,Shirt,,2518.27,4,App,Bangalore,5942,225,10073.08,Optimal
17451,2023-07-17,1032,Phone,,856.51,4,Store,Delhi,5326,347,3426.04,Overstock
17452,2022-08-17,1099,Bag,,3814.35,3,Online,Delhi,6841,55,11443.05,Optimal
17453,2022-12-26,1020,Shoes,Fashion,2947.58,1,Store,Bangalore,6168,458,2947.58,Overstock
17454,2024-10-25,1004,Watch,Electronics,1135.57,2,Online,Delhi,6793,130,2271.14,Optimal
17455,2022-01-28,1063,Shoes,Fashion,4333.77,4,Store,Bangalore,6746,109,17335.08,Optimal
17456,2024-05-18,1068,Bag,,3133.41,1,Store,Bangalore,5564,168,3133.41,Optimal
17457,2022-01-28,1020,Watch,Electronics,266.79,2,Online,Delhi,5124,228,533.58,Optimal
17458,2024-01-14,1088,Laptop,Electronics,1062.93,4,Online,Hyderabad,5911,201,4251.72,Optimal
17459,2023-08-03,1073,Laptop,Electronics,4466.36,2,App,Hyderabad,5105,335,8932.72,Overstock
17460,2023-03-27,1082,Sofa,Furniture,1967.12,4,App,Delhi,5930,411,7868.48,Overstock
17461,2023-03-09,1031,Laptop,Electronics,4923.32,4,App,Delhi,5790,156,19693.28,Optimal
17462,2023-01-09,1017,Shoes,Fashion,2695.79,2,Store,Mumbai,6111,179,5391.58,Optimal
17463,2023-03-11,1057,Sofa,Furniture,1118.78,4,App,Delhi,5463,85,4475.12,Optimal
17464,2022-08-06,1097,Headphones,Electronics,3010.08,3,Online,Hyderabad,5320,392,9030.24,Overstock
17465,2024-08-05,1078,Sofa,Furniture,601.52,3,App,Hyderabad,5213,303,1804.56,Overstock
17466,2022-12-15,1023,Laptop,Electronics,4056.82,2,App,Mumbai,5528,229,8113.64,Optimal
17467,2024-02-27,1004,Headphones,Electronics,3176.42,4,Online,Mumbai,6963,203,12705.68,Optimal
17468,2022-01-26,1052,Headphones,Electronics,4823.34,2,Online,Mumbai,6548,283,9646.68,Optimal
17469,2024-12-07,1095,Sofa,Furniture,3481.53,1,App,Mumbai,6234,324,3481.53,Overstock
17470,2024-05-08,1072,Phone,,340.84,1,Online,Hyderabad,6227,18,340.84,Understock
17471,2023-01-05,1054,Laptop,Electronics,2434.5,1,Online,Mumbai,5786,189,2434.5,Optimal
17472,2024-11-03,1004,Phone,,2703.42,4,App,Mumbai,5748,370,10813.68,Overstock
17473,2024-06-02,1068,Laptop,Electronics,4592.2,2,App,Mumbai,6010,11,9184.4,Understock
